,unique_id,price,weight,process,grind_types,roast,blend,description,arabica_robusta,origin,weight(g),price_per_kg
3240,https://www.coffeedesk.pl/product/16614/Diamonds-Roastery-Rwanda-Gitwe-322,57.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Rwandy, wypalona przez słowacką palarnię Diamonds Roastery. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty czerwonych pomarańczy, gałki muszkatołowej, brzoskwini oraz karmelu.",100% Arabica,Rwanda,250.0,228.0
3241,https://www.coffeedesk.pl/product/17558/Diamonds-Roastery-Brazil-Sitio-Sensa-Senhora-Aparecida-Natural-Esp-250G--Kawa-Ziarnista-Outlet,30.75,250 g,Natural,espresso,medium,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalona w słowackiej palarni Diamonds Roastery. Palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W smaku wyczuwalne są nuty owoców pestkowych, ciemnej czekolady, winogron oraz karmelu.",100% Arabica,Brazylia,250.0,123.0
3242,https://www.coffeedesk.pl/product/17554/Diamonds-Roastery-Peru-Castillo-Maximandro-Torres-Sanchez-Natural-Fil-250G--Kawa-Ziarnista-Outlet,44.25,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Peru, wypalona przez słowacką palarnię Diamonds Roastery. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty dżemu brzoskwiniowego, jabłka, mlecznej czekolady oraz jeżyny.",100% Arabica,Peru,250.0,177.0
3243,https://www.coffeedesk.pl/product/17560/Diamonds-Roastery-Peru-San-Jose-Del-Alto-Pedro-Garcia-Diaz-Washed-Fil-250G--Kawa-Ziarnista-Outlet,42.75,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Peru, wypalona przez słowacką palarnię Diamonds Roastery. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty czereśni, mandarynki, kakao oraz czarnej herbaty.",100% Arabica,Peru,250.0,171.0
3244,https://www.coffeedesk.pl/product/17559/Diamonds-Roastery-Rwanda-Nyamasheke-Gitwe-322-Washed-Fil-250G--Kawa-Ziarnista-Outlet,42.75,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Rwandy, wypalona przez słowacką palarnię Diamonds Roastery. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty czerwonych pomarańczy, gałki muszkatołowej, brzoskwini oraz karmelu.",100% Arabica,Rwanda,250.0,171.0
3245,https://www.coffeedesk.pl/product/13909/Diemme-Caffe-Miscela-Blu-Moka-Kawa-Ziarnista-250G,35.0,250 g,,espresso,dark,beans,,100% Arabica,None,250.0,140.0
3246,https://www.coffeedesk.pl/product/17453/Dobra-Palarnia-Kawy-Bardzo-Espresso-Blend-1Kg,111.0,1 kg,,espresso,medium,beans,"Blend ziaren z Brazylii oraz Gwatemali, wypalony przez krakowską palarnię Dobra Palarnia Kawy. Kawa palona w średnim stopniu, przeznaczona do espresso - sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W jej smaku możesz się spodziewać nut migdałów oraz czekolady.",100% Arabica,"Brazylia, Gwatemala",1000.0,111.0
3247,https://www.coffeedesk.pl/product/8104/Dutch-Barista-El-Salvador-El-Capulin-Filter,40.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Salwadoru, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. Kawa o słodkim smaku, dająca lepkie odczucie w ustach. W filiżance pojawiają się nuty malin, owoców tropikalnych i czereśni.",100% Arabica,Salwador,250.0,160.0
3248,https://www.coffeedesk.pl/product/10484/Dutch-Barista-El-Salvador-El-Roble,39.0,250 g,Red Honey,Drip (Metody alternatywne),light,beans,,100% Arabica,Salwador,250.0,156.0
3249,https://www.coffeedesk.pl/product/8363/Dutch-Barista-El-Salvador-El-Roble-Black-Honey,43.0,250 g,Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Salwadoru, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. Kawa o słodkim smaku, dająca kremowe odczucie w ustach. W filiżance pojawiają się nuty gruszek, brązowego cukru, rodzynek, kwasowość malin i pomarańczy.",100% Arabica,Salwador,250.0,172.0
3250,https://www.coffeedesk.pl/product/15656/Dutch-Barista-Ethiopia-Idido,39.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Etiopii, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W jej smaku można wyczuć nutę jabłka, róży, brzoskwini, granatu. liczi oraz borówki.",100% Arabica,Etiopia,250.0,156.0
3251,https://www.coffeedesk.pl/product/13295/Dutch-Barista-Guatemala-Santa-Ana-Geisha,62.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Gwatemali, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku tej kawy wyczujesz nuty owoców tropikalnych oraz czarnego bzu.",100% Arabica,Gwatemala,250.0,248.0
3252,https://www.coffeedesk.pl/product/16829/Dutch-Barista-Mexico-Blue-Mountain,32.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Meksyku, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W jej smaku można wyczuć nutę czekolady, marcepanu oraz moreli.",100% Arabica,Meksyk,250.0,128.0
3253,https://www.coffeedesk.pl/product/15833/Dutch-Barista-Myanmar-Green-Land-Estate,42.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Mjanmy, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W jej smaku można wyczuć nutę cukru, goździków oraz malin.",100% Arabica,Mjanma,250.0,168.0
3254,https://www.coffeedesk.pl/product/17565/Dutch-Barista-Costa-Rica-Tarrazu-El-Pilon-Natural-Fil-250G--Kawa-Ziarnista-Outlet,33.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Kostaryki, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W jej smaku pojawia się nuta truskawki i pieczonego chleba.",100% Arabica,Kostaryka,250.0,132.0
3255,https://www.coffeedesk.pl/product/17564/Dutch-Barista-El-Salvador--El-Roble-Black-Honey-250G--Ziarno-Outlet,32.25,250 g,Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Salwadoru, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. Kawa o słodkim smaku, dająca kremowe odczucie w ustach. W filiżance pojawiają się nuty gruszek, brązowego cukru, rodzynek, kwasowość malin i pomarańczy.",100% Arabica,Salwador,250.0,129.0
3256,https://www.coffeedesk.pl/product/17568/Dutch-Barista-Guatemala-Santa-Ana-Pueblo-Nuevo-Vinas-Natural-Fil-250G--Kawa-Ziarnista-Outlet,29.25,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Gwatemali, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku tej kawy wyczujesz nuty ciemnych owoców, słodycz rodzynek, rumu i miodu oraz świeże nuty syropu jabłkowego, mandarynek i ciemnych winogron.",100% Arabica,Gwatemala,250.0,117.0
3257,https://www.coffeedesk.pl/product/17694/Dutch-Barista-Honduras-Mercedes-Ocotepeque-Orellana-Honey-Fil-250G--Kawa-Ziarnista-Outlet,31.5,250 g,Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Hondurasu, wypalona w holenderskiej palarni Dutch Barista. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku tej kawy wyczujesz nuty białych winogron, zielonych jabłek oraz grejpfruta.",100% Arabica,Honduras,250.0,126.0
3258,https://www.coffeedesk.pl/product/11036/Etno-Cafe-Brazylia-Wesolych-Swiat-250G,32.0,250 g,Natural,"drip, espresso",medium,beans,"Świąteczna kawa ziarnista pochodząca z Brazylii, wypalana w polskiej palarni Etno Cafe. Palona średnio, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia, jak i pod espresso. W kawie można wyczuć nuty czekolady, cytrusów oraz orzechów.",100% Arabica,Brazylia,250.0,128.0
3260,https://www.coffeedesk.pl/product/11035/Etno-Cafe-Kolumbia-Magicznych-Swiat-250G,27.0,250 g,Washed,"drip, espresso",medium,beans,"Świąteczna kawa ziarnista pochodząca z Kolumbii, wypalana w polskiej palarni Etno Cafe. Palona średnio, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia, jak i pod espresso. W kawie można wyczuć nuty cytrusów oraz czekolady deserowej.",100% Arabica,Kolumbia,250.0,108.0
3261,https://www.coffeedesk.pl/product/17522/Etno-Cafe-Guatemala-Huehuetenango-250G--Kawa-Ziarnista-Outlet,24.0,250 g,Washed,"drip, espresso",medium,beans,"Kawa ziarnista pochodząca z Gwatemali, wypalana w polskiej palarni Etno Cafe. Palona w średnim stopniu, sprawdzi się przede wszytkim do espresso, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. W kawie można wyczuć nuty mlecznej czekolady oraz syropu klonowego.",100% Arabica,Gwatemala,250.0,96.0
3262,https://www.coffeedesk.pl/product/11329/Father-S-Coffee-Rwanda-Gitega-Hills,59.0,300 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Rwandy, wypalona w czeskiej palarni Father's Coffee.  Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty truskawek, wanilii oraz jabłek w karmelu.",100% Arabica,Rwanda,300.0,196.66666666666666
3263,https://www.coffeedesk.pl/product/17164/Figa-Coffee-Kenia-Murue-Ngurueri-Ab,60.0,250 g,Washed,"drip, espresso",light,beans,"Kawa ziarnista jakości speciality pochodząca z Kenii, wypalona w wrocławskiej palarni Figa Coffee. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty czarnej porzeczki oraz jaśminu.",100% Arabica,Kenia,250.0,240.0
3264,https://www.coffeedesk.pl/product/16584/Figa-Coffee-Kolumbia-Luis-Jose-Valdes,75.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona w wrocławskiej palarni Figa Coffee. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty czekolady, słodkich jabłek oraz rumu. ",100% Arabica,Kolumbia,250.0,300.0
3265,https://www.coffeedesk.pl/product/17803/Figa-Kolumbia-Caldas-Luis-Jose-Valdes-Natural-Fil-250G--Kawa-Ziarnista-Outlet,48.75,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona w wrocławskiej palarni Figa Coffee. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty czekolady, słodkich jabłek oraz rumu. ",100% Arabica,Kolumbia,250.0,195.0
3266,https://www.coffeedesk.pl/product/17700/Figa-Kostaryka-Naranjo-El-Perezoso-Natural-Fil-250G--Kawa-Ziarnista-Outlet,45.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kostaryki, wypalona w wrocławskiej palarni Figa Coffee. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty wiśni, gruszki oraz ciemnej czekolady.",100% Arabica,Kostaryka,250.0,180.0
3267,https://www.coffeedesk.pl/product/17759/Figa-Rwanda-Nyamasheke-Karambi-Washed-Fil-250G--Kawa-Ziarnista-Outlet,41.25,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Rwandy, wypalona w wrocławskiej palarni Figa Coffee. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty przypraw, karmelu oraz pomarańczy.",100% Arabica,Rwanda,250.0,165.0
3268,https://www.coffeedesk.pl/product/16370/Five-Elephant-Ethiopia-Koromii,70.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona przez berlińską palarnię Five Elephant. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty marmolady brzoskwiniowej, chmielu oraz jeżyn.",100% Arabica,Etiopia,250.0,280.0
3269,https://www.coffeedesk.pl/product/16360/Five-Elephant-Kenya-Thunguri-Aa,82.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kenii, wypalona przez berlińską palarnię Five Elephant. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty herbaty jaśminowej, owocu dzikiej róży i białej porzeczki.",100% Arabica,Kenia,250.0,328.0
3270,https://www.coffeedesk.pl/product/16280/Fjord-El-Salvador-Divina-Providencia-Natural,67.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Salwadoru, wypalana przez niemiecką palarnię Fjord. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku są wyczuwalne nuty czerwonych jabłek, żurawiny oraz wanilii.",100% Arabica,Salwador,250.0,268.0
3271,https://www.coffeedesk.pl/product/13431/Fjord-Ethiopia-Okoluu-Filter,58.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalana przez niemiecką palarnię Fjord. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku są wyczuwalne nuty poziomki, jaśminu oraz brzoskwini.",100% Arabica,Etiopia,250.0,232.0
3272,https://www.coffeedesk.pl/product/17703/Fjord-Colombia-Narino-Libertador-Washed-Fil-250G--Kawa-Ziarnista-Outlet,46.4,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalana przez niemiecką palarnię Fjord. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku są wyczuwalne nuty pomarańczy, rodzynek oraz agrestu.",100% Arabica,Kolumbia,250.0,185.6
3273,https://www.coffeedesk.pl/product/17110/Fjord-El-Salvador-Santa-Ana-Volcano-Finca-Divina-Providencia-Natural-Fil-250G--Kawa-Ziarnista-Outle,46.9,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Salwadoru, wypalana przez niemiecką palarnię Fjord. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku są wyczuwalne nuty czerwonych jabłek, żurawiny oraz wanilii.",100% Arabica,Salwador,250.0,187.6
3274,https://www.coffeedesk.pl/product/13053/Gardelli-Speciality-Coffees-Brazil-Manga-Larga-Series,52.0,250 g,Anaerobic natural,"drip, espresso",medium,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalana przez Rubensa Gardelliego, Mistrza Świata w wypalaniu kawy w 2017 roku. Palona w średnim stopniu, sprawdzi się zarówno do przelewowych metod parzenia, jak i espresso. W smaku wyczuwalne są nuty śliwki, limonki, likieru wiśniowego oraz toffi.",100% Arabica,Brazylia,250.0,208.0
3275,https://www.coffeedesk.pl/product/17662/Gardelli-Specialty-Coffees-Colombia-El-Mirador-Terra-Nova,62.0,250 g,Washed,"drip, espresso",medium,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalana przez Rubensa Gardelliego, Mistrza Świata w wypalaniu kawy w 2017 roku. Palona w średnim stopniu, sprawdzi się zarówno do przelewowych metod parzenia, jak i espresso. W smaku wyczuwalne są nuty trawy cytrynowej, trzciny cukrowej, marcepanu oraz suszonej śliwki.",100% Arabica,Kolumbia,250.0,248.0
3276,https://www.coffeedesk.pl/product/16216/Gardelli-Specialty-Coffees-Colombia-Finca-La-Aurora,58.0,250 g,Natural,"drip, espresso",medium,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalana przez Rubensa Gardelliego, Mistrza Świata w wypalaniu kawy w 2017 roku. Palona w średnim stopniu, sprawdzi się zarówno do przelewowych metod parzenia, jak i espresso. W smaku wyczuwalne są nuty poziomki, cukru muscovado oraz daktyli.",100% Arabica,Kolumbia,250.0,232.0
3277,https://www.coffeedesk.pl/product/17669/Good-Coffee-Brazylia-Rafael-Vinhal,42.0,250 g,Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty cynamonu, orzechów włoskich, daktyli oraz rumu.",100% Arabica,Brazylia,250.0,168.0
3278,https://www.coffeedesk.pl/product/17672/Good-Coffee-Demokratyczna-Republika-Konga-Karango,47.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Demokratycznej Republiki Konga, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty porzeczki, jeżyny, malin, kakao oraz cukru trzcinowego.",100% Arabica,Demokratyczna Republika Konga,250.0,188.0
3279,https://www.coffeedesk.pl/product/15675/Good-Coffee-Etiopia-Bensa-Asefa,47.0,250 g,Red Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty moreli, brzoskwini, papai, miodu, jagód oraz czarnej herbaty.",100% Arabica,Etiopia,250.0,188.0
3280,https://www.coffeedesk.pl/product/16244/Good-Coffee-Etiopia-Sidamo-Odako,51.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty poziomek, truskawek i mlecznej czekolady.",100% Arabica,Etiopia,250.0,204.0
3281,https://www.coffeedesk.pl/product/17385/Good-Coffee-Kolumbia-San-Pedro,50.0,250 g,Semi-washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty jeżyn, malin, dzikiej róży, czerwonych pomarańczy oraz czekolady.",100% Arabica,Kolumbia,250.0,200.0
3282,https://www.coffeedesk.pl/product/17671/Good-Coffee-Papua-Nowa-Gwinea-Arufa,45.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Papui Nowej Gwinei, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty likieru wiśniowego, anyżu, marakui, kiwi oraz deserowej czekolady.",100% Arabica,Papua Nowa Gwinea,250.0,180.0
3283,https://www.coffeedesk.pl/product/17113/Good-Coffee-Tanzania-Lunji-Estate,45.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Tanzanii, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty winogron, czekolady, cytrusów, rodzynek oraz miodu.",100% Arabica,Tanzania,250.0,180.0
3284,https://www.coffeedesk.pl/product/17397/Good-Coffee-Honduras-Copan-Donaldo-Fiallos-Natural-Fil-250G--Kawa-Ziarnista-Outlet,33.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Hondurasu, wypalona przez warszawską Good Coffee Micro Roasters. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty likieru wiśniowego, jagód, owoców tropikalnych oraz cukru trzcinowego.",100% Arabica,Honduras,250.0,132.0
3285,https://www.coffeedesk.pl/product/9531/Hard-Beans-Brazylia-Samambaia-Yellow-Bourbon,39.0,250 g,Pulped natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalana przez polską palarnię Hard Beans. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku kawy pojawiają się naturalne nuty zbliżone do herbatników, toffi, mlecznej czekolady i czerwonych jabłek.",100% Arabica,Brazylia,250.0,156.0
3286,https://www.coffeedesk.pl/product/17322/Hard-Beans-Brazylia-Samambaia-Yellow-Topazio,55.0,250 g,Aerobic Fermentation in Piles,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalana przez polską palarnię Hard Beans. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku kawy pojawiają się naturalne nuty zbliżone do bananów, pieczonego ananasa oraz karmelu.",100% Arabica,Brazylia,250.0,220.0
3287,https://www.coffeedesk.pl/product/16653/Hard-Beans-Gwatemala-Finca-La-Soledad,65.0,250 g,Experimental Anaerobic,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Gwatemali, wypalana przez polską palarnię Hard Beans. Palona jasno, sprawdzi się do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W filiżance pojawia się soczyste body o nutach śliwki oraz jeżyny.",100% Arabica,Gwatemala,250.0,260.0
3288,https://www.coffeedesk.pl/product/16027/Hard-Beans-Honduras-Finca-San-Isidro-Katia-Duke,53.0,250 g,Red Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Hondurasu, wypalana przez polską palarnię Hard Beans. Palona jasno, sprawdzi się do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku pojawiają się nuty mirabelki, biszkoptu oraz pigwy.",100% Arabica,Honduras,250.0,212.0
3289,https://www.coffeedesk.pl/product/16652/Hard-Beans-Peru-Cajamarca-Shb-Filtr-250G,29.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Peru, wypalana przez polską palarnię Hard Beans. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W filiżance możesz spodziewać się zbalansowanego body, delikatnej kwasowości cytrusów i słodyczy karmelu.",100% Arabica,Peru,250.0,116.0
3290,https://www.coffeedesk.pl/product/17516/Hard-Beans-Boliwia-Samaipata-El-Fuerte-Lot-25-And-Lot-27-Washed-Fil-2X125G--Kawa-Ziarnista-Outlet,47.45,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Boliwii, wypalana przez polską palarnię Hard Beans. Palona jasno, sprawdzi się do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku można spodziewać się nut zbliżonych do kwiatów, gruszki, białej czekolady, mirabelki i ziaren kakaowca.

W jednym pudełku znajdziesz ziarno odmiany Java, pochodzące z jednej farmy, jednak z innych zbiorów i poddane nieco innej obróbce: oto lot #25 i #27. Obydwa zbiory/loty były starannie obrobione w znajdującym się na farmie młynie, a następnie poddane fermentacji przez 20/22 godziny. Suszenie odbywało się głównie mechanicznie w stacjonarnej suszarce o stale kontrolowanej temperaturze (poniżej 35 stopni Celsjusza). Wyjątkiem była jedna noc, kiedy to lot #25 był suszony na podwyższonych afrykańskich łożach.",100% Arabica,Boliwia,250.0,189.8
3291,https://www.coffeedesk.pl/product/17420/Hard-Beans-Gorilla-Blend-30-Peru-Gwatemala-Esp-250G--Kawa-Ziarnista-Outlet,25.2,250 g,,espresso,medium,beans,"Gorilla Blend to mieszanka kaw jakości speciality stworzona przez polską palarnię Hard Beans. Ziarno jest palone w średnim stopniu pod espresso - doskonała do ekspresów ciśnieniowych i kawiarek. Składają się na nią ziarna z Peru i Gwatemalii. Kawa o złożonym smaku przypominającym orzechy włoskie, żółte owoce oraz pomarańcze.",100% Arabica,"Peru, Gwatemala",250.0,100.8
3292,https://www.coffeedesk.pl/product/17490/Hayb-Boliwia-Los-Rodriguez,68.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Boliwii, wypalona w warszawskiej palarni HAYB. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku pojawiają się cięższe nuty wanilii i bourbonu, owocowość jagód oraz słodycz rodzynek.",100% Arabica,Boliwia,250.0,272.0
